model,file,dice_pixel,iou_pixel,pix_prec,pix_rec,pix_f1,dice_before,dice_loss_soft,case_gt,case_pred
U-Net,dataset/png_images/10184_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999028608266,0,0
U-Net,dataset/png_images/10185_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998762975728,0,0
U-Net,dataset/png_images/10186_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999604062071,0,0
U-Net,dataset/png_images/10187_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.999999879096276,0,0
U-Net,dataset/png_images/10188_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998591763031,0,0
U-Net,dataset/png_images/10189_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.99999993158532,0,0
U-Net,dataset/png_images/1018_test_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999890405985,0,0
U-Net,dataset/png_images/1018_train_1_.png,1.3210039612668376e-09,0.0,0.0,0.0,0.0,1.3210039612668376e-09,0.880937972355134,1,0
U-Net,dataset/png_images/10190_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999174477663,0,0
U-Net,dataset/png_images/10191_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998822047742,0,0
U-Net,dataset/png_images/10192_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999250157398,0,0
U-Net,dataset/png_images/10193_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999493422386,0,0
U-Net,dataset/png_images/10194_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999837531652,0,0
U-Net,dataset/png_images/10195_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999153990627,0,0
U-Net,dataset/png_images/10196_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998818596174,0,0
U-Net,dataset/png_images/10197_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999784542128,0,0
U-Net,dataset/png_images/10198_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999164907408,0,0
U-Net,dataset/png_images/10199_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999151531829,0,0
U-Net,dataset/png_images/1019_test_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999149115387,0,0
U-Net,dataset/png_images/1019_train_1_.png,0.4274671940630114,0.27183356195701874,0.5382526029877773,0.3545020870602266,0.42746719396009353,0.4274671940630114,0.5630870598541136,1,1
U-Net,dataset/png_images/101_test_1_.png,0.9257154455119022,0.8617041375401474,0.9245894992904926,0.9268441373704531,0.9257154455043636,0.9257154455119022,0.13270907017441458,1,1
U-Net,dataset/png_images/101_train_1_.png,2.217294895305333e-09,0.0,0.0,0.0,0.0,2.217294895305333e-09,0.9745790437773953,1,0
U-Net,dataset/png_images/10200_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999013952529,0,0
U-Net,dataset/png_images/10201_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999135365415,0,0
U-Net,dataset/png_images/10202_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.999999861860126,0,0
U-Net,dataset/png_images/10203_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998529345608,0,0
U-Net,dataset/png_images/10204_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999093784403,0,0
U-Net,dataset/png_images/10205_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999322933548,0,0
U-Net,dataset/png_images/10206_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999871446846,0,0
U-Net,dataset/png_images/10207_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998754379853,0,0
U-Net,dataset/png_images/10208_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998683501733,0,0
U-Net,dataset/png_images/10209_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.99999996248186,0,0
U-Net,dataset/png_images/1020_test_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999225952778,0,0
U-Net,dataset/png_images/1020_train_1_.png,0.9005469915712215,0.8190863862505654,0.9461859979101358,0.8591081593927894,0.9005469915464942,0.9005469915712215,0.2094850964204097,1,1
U-Net,dataset/png_images/10210_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999261534165,0,0
U-Net,dataset/png_images/10211_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999556960317,0,0
U-Net,dataset/png_images/10212_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999006805899,0,0
U-Net,dataset/png_images/10213_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999491853306,0,0
U-Net,dataset/png_images/10214_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999140530782,0,0
U-Net,dataset/png_images/10215_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999528727029,0,0
U-Net,dataset/png_images/10216_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.999999876398535,0,0
U-Net,dataset/png_images/10217_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998953385152,0,0
U-Net,dataset/png_images/10218_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999344928602,0,0
U-Net,dataset/png_images/10219_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999720721607,0,0
U-Net,dataset/png_images/1021_test_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998891271726,0,0
U-Net,dataset/png_images/1021_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999884271883,0,0
U-Net,dataset/png_images/10220_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999303537714,0,0
U-Net,dataset/png_images/10221_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999680684928,0,0
U-Net,dataset/png_images/10222_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998718636213,0,0
U-Net,dataset/png_images/10223_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999009805385,0,0
U-Net,dataset/png_images/10224_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999052601948,0,0
U-Net,dataset/png_images/10225_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999350586921,0,0
U-Net,dataset/png_images/10226_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.999999963711389,0,0
U-Net,dataset/png_images/10227_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999338739491,0,0
U-Net,dataset/png_images/10228_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999670350292,0,0
U-Net,dataset/png_images/10229_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999532450761,0,0
U-Net,dataset/png_images/1022_test_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999556709489,0,0
U-Net,dataset/png_images/1022_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999924517688,0,0
U-Net,dataset/png_images/10230_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999019107912,0,0
U-Net,dataset/png_images/10231_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999225198891,0,0
U-Net,dataset/png_images/10232_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999378760237,0,0
U-Net,dataset/png_images/10233_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999068005103,0,0
U-Net,dataset/png_images/10234_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998818666184,0,0
U-Net,dataset/png_images/10235_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998941466058,0,0
U-Net,dataset/png_images/10236_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998840174725,0,0
U-Net,dataset/png_images/10237_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998910782241,0,0
U-Net,dataset/png_images/10238_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999273066644,0,0
U-Net,dataset/png_images/10239_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998820880105,0,0
U-Net,dataset/png_images/1023_test_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999252016345,0,0
U-Net,dataset/png_images/1023_train_1_.png,0.5785714290731292,0.40703517587939697,0.574468085106383,0.5827338129496403,0.5785714285714285,0.5785714290731292,0.5931346087400142,1,1
U-Net,dataset/png_images/10240_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999199389369,0,0
U-Net,dataset/png_images/10241_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998970372548,0,0
U-Net,dataset/png_images/10242_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999047784932,0,0
U-Net,dataset/png_images/10243_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999818344101,0,0
U-Net,dataset/png_images/10244_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999218027456,0,0
U-Net,dataset/png_images/10245_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999027397669,0,0
U-Net,dataset/png_images/10246_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999847915506,0,0
U-Net,dataset/png_images/10247_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999054170503,0,0
U-Net,dataset/png_images/10248_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999676716724,0,0
U-Net,dataset/png_images/10249_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998932009541,0,0
U-Net,dataset/png_images/1024_test_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999224393625,0,0
U-Net,dataset/png_images/1024_train_1_.png,3.1746031645250694e-09,0.0,0.0,0.0,0.0,3.1746031645250694e-09,0.9675187189553205,1,0
U-Net,dataset/png_images/10250_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999018953919,0,0
U-Net,dataset/png_images/10251_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999726497075,0,0
U-Net,dataset/png_images/10252_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999310462018,0,0
U-Net,dataset/png_images/10253_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.999999884866999,0,0
U-Net,dataset/png_images/10254_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998940134744,0,0
U-Net,dataset/png_images/10255_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998836754007,0,0
U-Net,dataset/png_images/10256_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999046258439,0,0
U-Net,dataset/png_images/10257_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998829802841,0,0
U-Net,dataset/png_images/10258_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999648979236,0,0
U-Net,dataset/png_images/10259_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998986345124,0,0
U-Net,dataset/png_images/1025_test_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998843325996,0,0
U-Net,dataset/png_images/1025_train_1_.png,0.5212161712257882,0.35246272028920017,0.9523809523809523,0.35878564857405704,0.5212161710658202,0.5212161712257882,0.5265208636747813,1,1
U-Net,dataset/png_images/10260_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999051269794,0,0
U-Net,dataset/png_images/10261_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999927433955,0,0
U-Net,dataset/png_images/10262_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998589123281,0,0
U-Net,dataset/png_images/10263_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998941057808,0,0
U-Net,dataset/png_images/10264_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998996363437,0,0
U-Net,dataset/png_images/10265_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998686746084,0,0
U-Net,dataset/png_images/10266_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.999999885676968,0,0
U-Net,dataset/png_images/10267_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999616900365,0,0
U-Net,dataset/png_images/10268_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999635046158,0,0
U-Net,dataset/png_images/10269_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998646545704,0,0
U-Net,dataset/png_images/1026_test_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999062647698,0,0
U-Net,dataset/png_images/1026_train_1_.png,0.8392054516689568,0.7229577816637521,0.810871392546932,0.8695913461538461,0.8392054516456431,0.8392054516689568,0.24046687061083738,1,1
U-Net,dataset/png_images/10270_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998816666589,0,0
U-Net,dataset/png_images/10271_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.99999991361064,0,0
U-Net,dataset/png_images/10272_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998926205732,0,0
U-Net,dataset/png_images/10273_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998710530862,0,0
U-Net,dataset/png_images/10274_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998756743901,0,0
U-Net,dataset/png_images/10275_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.99999996944193,0,0
U-Net,dataset/png_images/10276_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999190740054,0,0
U-Net,dataset/png_images/10277_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999543707381,0,0
U-Net,dataset/png_images/10278_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.999999964527745,0,0
U-Net,dataset/png_images/10279_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998947952881,0,0
U-Net,dataset/png_images/1027_test_1_.png,1.2658227687870536e-08,0.0,0.0,0.0,0.0,1.2658227687870536e-08,0.9536404011024731,1,0
U-Net,dataset/png_images/1027_train_1_.png,0.3487064124311514,0.2111716621253406,0.6431535269709544,0.23919753086419754,0.3487064116985377,0.3487064124311514,0.7134299853205261,1,1
U-Net,dataset/png_images/10280_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.999999961833564,0,0
U-Net,dataset/png_images/10281_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999253523919,0,0
U-Net,dataset/png_images/10282_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998966555799,0,0
U-Net,dataset/png_images/10283_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998821024745,0,0
U-Net,dataset/png_images/10284_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999178907963,0,0
U-Net,dataset/png_images/10285_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999033552874,0,0
U-Net,dataset/png_images/10286_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998920053949,0,0
U-Net,dataset/png_images/10287_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999755048193,0,0
U-Net,dataset/png_images/10288_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999496045434,0,0
U-Net,dataset/png_images/10289_train_0_.png,1.0373443972641655e-09,0.0,0.0,0.0,0.0,1.0373443972641655e-09,0.999999999116585,0,1
U-Net,dataset/png_images/1028_test_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.999999863982842,0,0
U-Net,dataset/png_images/1028_train_1_.png,0.5862669921274776,0.41469428007889547,0.42303822937625757,0.9545970488081725,0.5862669919832695,0.5862669921274776,0.46836687233161867,1,1
U-Net,dataset/png_images/10290_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998995623597,0,0
U-Net,dataset/png_images/10291_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998879383731,0,0
U-Net,dataset/png_images/10292_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998819850429,0,0
U-Net,dataset/png_images/10293_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998787932738,0,0
U-Net,dataset/png_images/10294_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998802063074,0,0
U-Net,dataset/png_images/10295_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999059662746,0,0
U-Net,dataset/png_images/10296_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999432110127,0,0
U-Net,dataset/png_images/10297_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.999999892543875,0,0
U-Net,dataset/png_images/10298_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999312825407,0,0
U-Net,dataset/png_images/10299_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.99999987972726,0,0
U-Net,dataset/png_images/1029_test_1_.png,0.681718864033708,0.5171270718232044,0.5693430656934306,0.8493647912885662,0.6817188638018936,0.681718864033708,0.429057947222403,1,1
U-Net,dataset/png_images/1029_train_1_.png,0.6281755199167239,0.45791245791245794,0.6008836524300442,0.6580645161290323,0.628175519630485,0.6281755199167239,0.6365078026942022,1,1
U-Net,dataset/png_images/102_test_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998740462117,0,0
U-Net,dataset/png_images/102_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999895084857,0,0
U-Net,dataset/png_images/10300_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999136477199,0,0
U-Net,dataset/png_images/10301_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998956298405,0,0
U-Net,dataset/png_images/10302_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998881671509,0,0
U-Net,dataset/png_images/10303_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998633271652,0,0
U-Net,dataset/png_images/10304_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998843048162,0,0
U-Net,dataset/png_images/10305_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998810921544,0,0
U-Net,dataset/png_images/10306_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999721389633,0,0
U-Net,dataset/png_images/10307_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999130356538,0,0
U-Net,dataset/png_images/10308_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998996304933,0,0
U-Net,dataset/png_images/10309_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998755787372,0,0
U-Net,dataset/png_images/1030_test_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998860477706,0,0
U-Net,dataset/png_images/1030_train_1_.png,5.714285681632653e-09,0.0,0.0,0.0,0.0,5.714285681632653e-09,0.8588515113624,1,0
U-Net,dataset/png_images/10310_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999443766304,0,0
U-Net,dataset/png_images/10311_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999342293016,0,0
U-Net,dataset/png_images/10312_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999074954408,0,0
U-Net,dataset/png_images/10313_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999120110372,0,0
U-Net,dataset/png_images/10314_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999217913491,0,0
U-Net,dataset/png_images/10315_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998946590224,0,0
U-Net,dataset/png_images/10316_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999406719434,0,0
U-Net,dataset/png_images/10317_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999072621604,0,0
U-Net,dataset/png_images/10318_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.999999883892694,0,0
U-Net,dataset/png_images/10319_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999134119364,0,0
U-Net,dataset/png_images/1031_test_1_.png,0.7663081436281173,0.6211503623188406,0.7453804347826087,0.7884449554469675,0.7663081435954742,0.7663081436281173,0.3385487407703678,1,1
U-Net,dataset/png_images/1031_train_1_.png,5.9523809169501136e-09,0.0,0.0,0.0,0.0,5.9523809169501136e-09,0.8255980646197347,1,0
U-Net,dataset/png_images/10320_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998609314736,0,0
U-Net,dataset/png_images/10321_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999215958388,0,0
U-Net,dataset/png_images/10322_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999150497106,0,0
U-Net,dataset/png_images/10323_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999599681892,0,0
U-Net,dataset/png_images/10324_train_0_.png,1.923076886094675e-08,0.0,0.0,0.0,0.0,1.923076886094675e-08,0.999999996369907,0,1
U-Net,dataset/png_images/10325_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.999999951124555,0,0
U-Net,dataset/png_images/10326_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998931582857,0,0
U-Net,dataset/png_images/10327_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998883436808,0,0
U-Net,dataset/png_images/10328_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999263412027,0,0
U-Net,dataset/png_images/10329_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999423453891,0,0
U-Net,dataset/png_images/1032_test_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998959912265,0,0
U-Net,dataset/png_images/1032_train_1_.png,0.7310061607166198,0.5760517799352751,0.8855721393034826,0.6223776223776224,0.7310061601642711,0.7310061607166198,0.5068615359502471,1,1
U-Net,dataset/png_images/10330_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998806274234,0,0
U-Net,dataset/png_images/10331_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999058052127,0,0
U-Net,dataset/png_images/10332_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999161072894,0,0
U-Net,dataset/png_images/10333_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998924297587,0,0
U-Net,dataset/png_images/10334_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999276847781,0,0
U-Net,dataset/png_images/10335_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998980674766,0,0
U-Net,dataset/png_images/10336_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999668524827,0,0
U-Net,dataset/png_images/10337_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998800107617,0,0
U-Net,dataset/png_images/10338_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999355336461,0,0
U-Net,dataset/png_images/10339_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998786528803,0,0
U-Net,dataset/png_images/1033_test_1_.png,0.38474295241729434,0.23819301848049282,0.7785234899328859,0.2555066079295154,0.38474295190713104,0.38474295241729434,0.6502074925186083,1,1
U-Net,dataset/png_images/1033_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999411478301,0,0
U-Net,dataset/png_images/10340_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999531417195,0,0
U-Net,dataset/png_images/10341_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999028692669,0,0
U-Net,dataset/png_images/10342_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999277681532,0,0
U-Net,dataset/png_images/10343_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999293667471,0,0
U-Net,dataset/png_images/10344_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999354188168,0,0
U-Net,dataset/png_images/10345_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999170381814,0,0
U-Net,dataset/png_images/10346_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998820842315,0,0
U-Net,dataset/png_images/10347_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999446878467,0,0
U-Net,dataset/png_images/10348_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998803589685,0,0
U-Net,dataset/png_images/10349_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998394385654,0,0
U-Net,dataset/png_images/1034_test_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999200466223,0,0
U-Net,dataset/png_images/1034_train_1_.png,1.6949152513645503e-09,0.0,0.0,0.0,0.0,1.6949152513645503e-09,0.8954349282059936,1,0
U-Net,dataset/png_images/10350_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999814161801,0,0
U-Net,dataset/png_images/10351_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999364209399,0,0
U-Net,dataset/png_images/10352_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999740661171,0,0
U-Net,dataset/png_images/10353_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999209003358,0,0
U-Net,dataset/png_images/10354_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999000891181,0,0
U-Net,dataset/png_images/10355_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999400013059,0,0
U-Net,dataset/png_images/10356_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999820396741,0,0
U-Net,dataset/png_images/10357_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999126391095,0,0
U-Net,dataset/png_images/10358_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998744011286,0,0
U-Net,dataset/png_images/10359_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999595312044,0,0
U-Net,dataset/png_images/1035_test_1_.png,0.03870967948664585,0.019736842105263157,1.0,0.019736842105263157,0.03870967741935484,0.03870967948664585,0.6343111241438355,1,1
U-Net,dataset/png_images/1035_train_1_.png,0.8556844548233484,0.7477696674776967,0.7576006573541495,0.9829424307036247,0.8556844547563806,0.8556844548233484,0.31090309859269094,1,1
U-Net,dataset/png_images/10360_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999075999262,0,0
U-Net,dataset/png_images/10361_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999182460247,0,0
U-Net,dataset/png_images/10362_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999363880047,0,0
U-Net,dataset/png_images/10363_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999515424804,0,0
U-Net,dataset/png_images/10364_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999253111261,0,0
U-Net,dataset/png_images/10365_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999045720295,0,0
U-Net,dataset/png_images/10366_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999278765906,0,0
